row_idx,kappa,curvature_bin,lid,lof,density
18286,0.39324063,high,0.18622148,0.9843629,3.889675
18287,0.19263637,low,0.29992694,0.97408694,2.4347146
18288,0.29685062,medium,0.16242555,1.189552,2.0031102
18289,0.37595838,high,0.1298591,1.141353,2.436778
18290,0.33266026,high,0.3898864,1.1084524,1.9570035
18291,0.23378676,low,0.20090592,1.097059,2.0768466
18292,0.32529438,high,0.44727886,1.0136838,4.577709
18293,0.26165396,low,0.18149541,1.003291,3.4297082
18294,0.35944355,high,0.39908534,0.98554283,3.592088
18295,0.2076016,low,0.22601253,1.1116288,2.2810216
18296,0.2880916,medium,0.17160681,1.0215502,3.1968653
18297,0.23970956,low,0.24358806,1.0832232,1.9658281
18298,0.2561893,low,0.1497294,1.0078677,2.417125
18299,0.24929404,low,0.18046908,1.0674523,3.3510222
18300,0.2321192,low,0.22941467,1.0674059,3.4645886
18301,0.2857721,medium,0.4454417,1.1212451,2.801577
18302,0.24918556,low,0.33240318,1.075894,1.250723
18303,0.21178389,low,0.38706776,1.011997,4.7377906
18304,0.3131438,high,0.24255714,1.0189866,4.0850964
18305,0.35166806,high,0.36881852,1.0238359,3.8814821
18306,0.21602142,low,0.40049836,0.9897711,4.3341875
18307,0.2602476,low,0.3402596,1.0142703,3.3743184
18308,0.28501308,medium,0.28758863,1.0119168,3.827045
18309,0.19438696,low,0.34221044,1.0304182,3.2387726
18310,0.29954523,medium,0.3163584,1.0565414,4.260358
18311,0.31103855,high,0.27443823,0.9955639,4.5192866
18312,0.27792907,medium,0.33145705,1.0556203,4.0550485
18313,0.1875661,low,0.3381238,1.0597938,3.3764398
18314,0.24560559,low,0.3295386,1.0084306,3.6505961
18315,0.20600712,low,0.35016337,1.0134226,4.5195765
18316,0.28211486,medium,0.24444512,1.0228782,4.052313
18317,0.31139284,high,0.2933289,0.9911427,3.4426901
18318,0.2919957,medium,0.19991037,1.0586915,3.4204836
18319,0.29515368,medium,0.3463233,1.0221629,4.233772
18320,0.19514978,low,0.23890813,0.99660885,3.551472
18321,0.4006186,high,0.52349764,1.0432417,2.7055054
18322,0.3699932,high,0.17249122,1.0845001,3.0548007
18323,0.22595203,low,0.25779095,1.0712873,2.6986964
18324,0.32726395,high,0.29972863,1.0023571,4.668627
18325,0.28233498,medium,0.34647533,1.1310151,1.5360188
18326,0.2771662,medium,0.2998397,1.1602446,1.8580271
18327,0.2928458,medium,0.40450725,0.9792815,2.52872
18328,0.31964326,high,0.23063183,1.0016798,3.6407027
18329,0.2116921,low,0.29907522,1.0936013,2.5260658
18330,0.34196895,high,0.36513615,1.060656,2.4381933
18331,0.32175368,high,0.4445212,1.1443993,1.1400185
18332,0.3422345,high,0.2639036,1.0496651,3.526667
18333,0.26097792,low,0.16323447,1.0756849,2.1609876
18334,0.31523973,high,0.1849895,1.001344,3.4855387
18335,0.21141934,low,0.52964795,1.0487545,3.9240944
18336,0.21856982,low,0.37473136,1.0057273,3.6012812
18337,0.19004732,low,0.45103443,1.0744015,3.0801194
18338,0.330549,high,0.27389514,1.0469394,3.0467641
18339,0.25750917,low,0.32429564,1.0159124,2.983289
18340,0.31827646,high,0.4507819,1.024676,2.877393
18341,0.27385598,medium,0.3085595,1.2133256,1.4406813
18342,0.35333318,high,0.2636116,1.128401,2.0537922
18343,0.26040834,low,0.37054265,1.0108804,5.078419
18344,0.32720244,high,0.21324807,0.9999532,4.538634
18345,0.22330117,low,0.27288705,1.1861196,2.1587572
18346,0.17565131,low,0.18213181,1.6400093,1.0056831
18347,0.25225294,low,0.16593872,1.421527,1.2293228
18348,0.3616336,high,0.27940997,1.0510703,2.387619
18349,0.22408861,low,0.14763592,2.043964,0.5953194
18350,0.29731137,medium,0.43226787,1.4151574,1.1381527
18351,0.2040255,low,0.2994949,1.1816347,1.472248
18352,0.23093224,low,0.21487679,1.0069728,2.0370204
18353,0.2610978,low,0.2962944,0.998399,2.2277331
18354,0.25031805,low,0.24043107,1.0428962,1.4739255
18355,0.37797678,high,0.31387237,0.9880059,2.1164284
18356,0.30852622,medium,0.2542688,1.0237876,2.2334893
18357,0.11678648,low,0.17271934,1.160343,1.9276947
18358,0.35518533,high,0.19428764,1.0390582,2.5457945
18359,0.3010171,medium,0.19391753,1.0383897,2.523519
18360,0.29417312,medium,0.44588578,1.0012978,2.498366
18361,0.2215097,low,0.2796456,1.2731113,1.2899964
18362,0.2527749,low,0.46549457,1.0127813,1.9173415
18363,0.23856664,low,0.29635382,1.3560891,0.7152224
18364,0.20779532,low,0.3608116,1.3122036,1.5399652
18365,0.25917107,low,0.2412115,1.0586809,1.4811988
18366,0.3485548,high,0.35148403,1.2098789,1.0701326
18367,0.30873448,medium,0.20381765,1.048656,2.7885625
18368,0.25175726,low,0.28080386,1.0424794,3.7067354
18369,0.26854187,medium,0.22591981,1.075751,1.8335011
18370,0.25501287,low,0.25392634,1.0999379,2.3635
18371,0.32461822,high,0.21459553,1.0031632,4.2062855
18372,0.30631799,medium,0.24839479,0.9774274,4.29505
18373,0.2529829,low,0.19383001,1.1087623,2.3789935
18374,0.2509114,low,0.27254516,1.0233239,4.52889
18375,0.25277156,low,0.43925306,1.0078678,3.0093727
18376,0.22774273,low,0.2368903,0.98226285,2.9395342
18377,0.28756666,medium,0.20179595,1.0588362,2.0241625
18378,0.28129607,medium,0.18103021,1.0718248,2.6364143
18379,0.34217232,high,0.3516875,1.0123353,3.5572424
18380,0.20146066,low,0.24770688,0.99856514,2.667154
18381,0.24969816,low,0.19402435,1.0145276,2.0051773
18382,0.33583933,high,0.33451366,1.0563692,2.49549
18383,0.33473933,high,0.22771372,1.0228043,3.9927938
18384,0.27714097,medium,0.29324764,0.997533,2.994502
18385,0.34973544,high,0.17489482,1.0527737,3.024719
18386,0.27113426,medium,0.468685,1.0115825,3.136439
18387,0.34275502,high,0.3217504,1.033859,2.8836515
18388,0.29564738,medium,0.25996438,1.008719,2.787601
18389,0.30639696,medium,0.41412428,1.0466651,2.463502
18390,0.27478164,medium,0.20180042,1.0671483,2.5537753
18391,0.30534524,medium,0.2560264,1.0407465,2.9427536
18392,0.22022581,low,0.28732154,1.079354,2.5960236
18393,0.2622369,low,0.3104273,1.0433999,3.9570074
18394,0.27582204,medium,0.20021294,0.98070675,5.4996614
18395,0.3347594,high,0.13338298,1.0012835,4.496166
18396,0.37706995,high,0.21794114,1.034119,4.0542397
18397,0.31656283,high,0.29877323,1.0694212,2.7953038
18398,0.24532354,low,0.35559165,1.053217,3.190821
18399,0.3530202,high,0.17841804,1.005688,4.4646583
18400,0.26315486,low,0.39266422,1.0317036,3.784654
18401,0.28585827,medium,0.15031521,1.0303357,4.12296
18402,0.29036802,medium,0.37931162,1.074515,3.0716333
18403,0.32098156,high,0.2686468,1.0098631,3.422082
18404,0.25887072,low,0.28845543,0.9792249,5.0447917
18405,0.29859012,medium,0.26796022,1.009653,3.6390052
18406,0.31542212,high,0.18322869,0.9904114,4.638988
18407,0.20898402,low,0.24036685,1.0444202,2.8209422
18408,0.31291592,high,0.29323888,1.0631912,3.6648517
18409,0.26016307,low,0.112944685,1.1006036,1.9256959
18410,0.26979274,medium,0.2959941,1.0805725,2.7914495
18411,0.21950823,low,0.1306024,1.6339084,0.8757008
18412,0.34044623,high,0.12359253,1.0235678,2.0662048
18413,0.32923162,high,0.36621052,1.0136132,3.4068754
18414,0.2924785,medium,0.0948781,1.0433732,3.163033
18415,0.2920984,medium,0.17743869,1.0360848,3.0751448
18416,0.23062384,low,0.24032807,1.0141293,3.550714
18417,0.3268931,high,0.27164343,1.0223223,3.8044019
18418,0.25990093,low,0.1311903,1.0121123,3.425164
18419,0.3058387,medium,0.22769922,1.0426962,4.357326
18420,0.31298465,high,0.30784315,1.0066,4.57507
18421,0.21450168,low,0.3067292,1.0344334,3.95035
18422,0.32776076,high,0.32946274,1.0167478,4.475593
18423,0.326905,high,0.29598278,1.1035819,3.0548248
18424,0.3395567,high,0.2708277,1.014997,4.358885
18425,0.23495495,low,0.22538675,1.0474699,3.5728314
18426,0.35927725,high,0.39547276,1.0015817,4.645012
18427,0.2358433,low,0.21577619,1.051925,3.842025
18428,0.29966104,medium,0.22218733,1.0224103,3.3515432
18429,0.2654258,medium,0.28637788,0.9837318,5.014581
18430,0.2991764,medium,0.48149693,0.9871066,4.972483
18431,0.40813082,high,0.2581199,1.0545,3.19949
18432,0.3196029,high,0.32168898,1.1213422,2.3399518
18433,0.28459054,medium,0.2179672,1.0319867,3.132616
18434,0.27355397,medium,0.18357585,1.035556,3.9818838
18435,0.20266855,low,0.21131036,0.9722939,5.3575816
18436,0.35036474,high,0.15066072,1.0066979,4.388699
18437,0.2863987,medium,0.25410262,1.0763113,1.9973916
18438,0.3523414,high,0.37272713,0.9812725,4.994085
18439,0.25204986,low,0.1564472,0.99359137,5.161005
18440,0.2874158,medium,0.33059347,1.0265933,4.0980425
18441,0.28627092,medium,0.27506122,1.0394914,4.0363593
18442,0.28984016,medium,0.2666387,1.0347637,4.447366
18443,0.371948,high,0.30345812,1.0354127,4.2153344
18444,0.30299282,medium,0.15422785,1.0940037,2.1149514
18445,0.3433478,high,0.16252013,1.0258904,4.1895514
18446,0.3077007,medium,0.5014391,0.98850495,3.5617573
18447,0.21977162,low,0.2883388,1.033004,5.0569057
18448,0.3182531,high,0.26443252,1.0307616,3.480162
18449,0.24515945,low,0.30567834,1.0203761,4.2096453
18450,0.24507135,low,0.2913397,1.0067325,4.183962
18451,0.30719763,medium,0.1409645,1.0222787,3.442464
18452,0.31280047,high,0.24870141,0.9948003,4.8166456
18453,0.38072556,high,0.35881844,1.0513185,3.4594002
18454,0.25030422,low,0.25167248,1.0867219,2.745899
18455,0.22523671,low,0.14504623,1.1154169,2.5930574
18456,0.25132906,low,0.3045948,1.0795733,3.0362303
18457,0.2544089,low,0.22757219,1.022759,4.7120643
18458,0.26250488,low,0.30692366,1.0313817,3.1743777
18459,0.20154172,low,0.36242035,1.0416331,3.6398726
18460,0.2939583,medium,0.40272468,0.9874957,4.3333106
18461,0.33674955,high,0.4057531,1.1862954,1.8103151
18462,0.26316726,low,0.34522977,1.0149274,3.353657
18463,0.2414378,low,0.2804946,1.0368935,4.0493603
18464,0.33942044,high,0.1741696,1.1392063,2.2182064
18465,0.26679176,medium,0.22807585,1.0711519,3.6914918
18466,0.3214329,high,0.4455987,1.0305102,4.2038603
18467,0.20987207,low,0.18884987,1.0093211,3.9695177
18468,0.22605455,low,0.27011392,1.012785,2.7629218
18469,0.3416453,high,0.3199072,1.0688621,2.436234
18470,0.34220898,high,0.48508742,1.0283285,3.676098
18471,0.21989685,low,0.26060316,0.99415284,4.4807277
18472,0.24150562,low,0.30750912,0.99524057,5.510043
18473,0.25773168,low,0.39510015,1.0677428,3.0659862
18474,0.37107474,high,0.1583055,1.0089186,4.31485
18475,0.3007198,medium,0.23497573,1.0231321,3.4845753
18476,0.28537726,medium,0.25859445,1.0134312,4.0601745
18477,0.2601388,low,0.4453547,0.9609362,4.4275155
18478,0.1823535,low,0.20316522,1.033826,3.6418924
18479,0.24891233,low,0.23935448,1.0305774,3.612814
18480,0.26999068,medium,0.35732564,0.97957844,4.3124456
18481,0.32946092,high,0.22038975,1.0216606,3.7493157
18482,0.16958475,low,0.16810918,1.0301406,3.7823079
18483,0.34398013,high,0.3124649,1.0973567,3.4340441
18484,0.3034104,medium,0.230772,1.0003449,4.976823
18485,0.20419914,low,0.3364017,1.0443984,3.1520822
18486,0.37848425,high,0.22911179,1.0082997,4.2276773
18487,0.2435509,low,0.27400303,1.1120821,3.59339
18488,0.28642684,medium,0.5058721,1.027247,2.9397898
18489,0.3258857,high,0.2572612,0.98344105,4.482011
18490,0.27317333,medium,0.5223789,0.9924494,4.1478972
18491,0.28345615,medium,0.18517135,1.0371935,3.7120671
18492,0.26412982,low,0.35726646,0.9873547,5.121672
18493,0.29254723,medium,0.28348923,0.99085903,3.9973156
18494,0.31841892,high,0.3331618,1.0097566,3.5726826
18495,0.29050404,medium,0.23501252,1.0715991,3.2854838
18496,0.2893511,medium,0.2212474,1.1126608,2.4893527
18497,0.32775122,high,0.25960478,1.0871141,2.2671216
18498,0.30358517,medium,0.17911191,1.0111631,4.2036343
18499,0.31672627,high,0.23041168,1.1245235,1.9087508
18500,0.33098286,high,0.25265193,1.1182097,1.3160876
18501,0.28759944,medium,0.30489916,2.1733203,0.35495675
18502,0.2201693,low,0.28145245,1.0221504,1.9953665
18503,0.15816116,low,0.2657056,1.5298697,0.4417332
18504,0.19308376,low,0.23161486,2.9537957,0.24879429
18505,0.10046315,low,0.14062262,1.4287739,0.70433325
18506,0.30795288,medium,0.22889026,1.5318713,0.43074256
18507,0.23988408,low,0.40726388,1.0208346,1.6038777
18508,0.3678655,high,0.24584593,1.0032587,4.537308
18509,0.3281712,high,0.29027346,1.0434585,4.020233
18510,0.35390347,high,0.12758797,1.0663896,3.3184335
18511,0.196953,low,0.22237045,1.020015,4.3775196
18512,0.25220662,low,0.38478157,0.9977009,5.6307373
18513,0.3387066,high,0.5215608,1.0854375,3.4695413
18514,0.26352972,low,0.38821673,0.9979918,5.2426896
18515,0.24242365,low,0.4766631,1.0175861,4.6429377
18516,0.35019487,high,0.1715871,1.0845126,3.15553
18517,0.31662703,high,0.40901747,1.0146285,4.2832913
18518,0.3111357,high,0.14574096,1.0410988,2.4045446
18519,0.29164916,medium,0.1558967,0.9952764,4.6131015
18520,0.20130622,low,0.365921,1.1168743,0.6169078
18521,0.2692501,medium,0.19552329,1.0182184,4.6924124
18522,0.3494436,high,0.33345687,1.0062294,4.2388787
18523,0.31928885,high,0.2389606,1.0097815,4.404618
18524,0.32247955,high,0.2960282,1.0517153,3.1272113
18525,0.28796053,medium,0.17632227,1.014152,3.3454766
18526,0.3250609,high,0.3293135,1.0665058,3.3190637
18527,0.30085987,medium,0.2439562,1.134947,2.1824107
18528,0.3873313,high,0.29111445,1.0073533,4.563907
18529,0.3171813,high,0.4216611,0.9813642,5.343665
18530,0.20492053,low,0.13995567,0.9963936,4.1230874
18531,0.23812836,low,0.30415267,1.0241672,3.4082725
18532,0.33254564,high,0.25529176,1.0983208,1.6279033
18533,0.2466299,low,0.28241402,1.033292,3.2126367
18534,0.2691778,medium,0.2632897,1.0113347,4.5512486
18535,0.32688987,high,0.21634138,1.4521828,0.8525791
18536,0.24197567,low,0.3346055,0.96914923,4.2427373
18537,0.33091486,high,0.25670666,1.0488057,3.3005474
18538,0.22419375,low,0.33295292,1.1632035,2.7124693
18539,0.24203873,low,0.3236891,1.0099894,4.1748457
18540,0.22552776,low,0.24510449,1.0708433,1.9675566
18541,0.2905749,medium,0.19985525,1.2147622,1.2904991
18542,0.3999231,high,0.27845883,1.0389471,2.9223516
18543,0.36439675,high,0.3542186,1.0585964,1.9026017
18544,0.32004553,high,0.1894171,1.0193061,1.6793271
18545,0.30117917,medium,0.27685392,1.0346867,3.2921078
18546,0.27874726,medium,0.18306364,1.0798843,2.2762635
18547,0.19308841,low,0.45299798,1.0273644,1.6704254
18548,0.22855878,low,0.2212624,1.1031328,2.690391
18549,0.24766505,low,0.3448156,1.1988999,1.7727102
18550,0.28052002,medium,0.25786573,1.0828918,2.06398
18551,0.2830518,medium,0.3456785,0.97418845,5.553095
18552,0.30138737,medium,0.24048439,0.96454465,5.7327695
18553,0.308541,medium,0.29494885,1.1816535,1.623852
18554,0.3465215,high,0.21777979,1.0529815,2.9376884
18555,0.21426034,low,0.225067,1.0066535,4.863623
18556,0.27645254,medium,0.31343192,0.9762367,5.911056
18557,0.23487234,low,0.25831047,1.1361362,2.097485
18558,0.3225056,high,0.4887443,1.0415652,3.2777395
18559,0.19346839,low,0.3366281,1.2829621,0.43872413
18560,0.33526975,high,0.31132427,1.0268172,4.15333
18561,0.24671835,low,0.06655624,1.0164002,4.380205
18562,0.21555436,low,0.19756933,0.9675282,1.0837826
18563,0.2547359,low,0.16783975,1.0279156,3.839154
18564,0.34203428,high,0.25145876,0.9974085,4.6039276
18565,0.2604903,low,0.2938348,0.9908708,5.077035
18566,0.24471784,low,0.09423638,1.1362212,2.7651215
18567,0.36009413,high,0.3516907,1.0100884,5.326336
18568,0.2640134,low,0.2637173,1.0062186,4.755755
18569,0.2863074,medium,0.20890611,1.0240691,4.1505384
18570,0.22235656,low,0.18687566,0.9702947,5.62021
18571,0.30547303,medium,0.29203707,1.0271178,3.0761645
18572,0.26785415,medium,0.4462397,1.0636249,2.151971
18573,0.22644818,low,0.11808194,1.0815561,2.4384084
18574,0.2657708,medium,0.36035728,1.0637505,2.814439
18575,0.32891726,high,0.2422903,1.0455279,3.5544078
18576,0.3472014,high,0.4160328,1.0243398,3.311408
18577,0.34435803,high,0.16304758,1.0045174,4.399658
18578,0.23320794,low,0.3485673,1.0963168,3.1460369
18579,0.24134517,low,0.26179293,1.0037237,4.2601256
18580,0.23431963,low,0.31061518,1.002374,4.7626047
18581,0.34108388,high,0.28187516,1.0925815,2.9933822
18582,0.35104793,high,0.1963297,1.0425646,3.1804616
18583,0.30120665,medium,0.20625022,1.0185732,3.7764153
18584,0.25446743,low,0.25101823,1.0056547,2.7077177
18585,0.21719807,low,0.23820584,1.05735,3.564454
18586,0.2693709,medium,0.15700233,1.058263,2.9495857
18587,0.29099715,medium,0.39123154,1.0239037,3.558886
18588,0.3228172,high,0.36641428,1.022112,3.0586727
18589,0.27761543,medium,0.477053,1.0066046,5.062849
18590,0.31704634,high,0.45970187,0.98515517,5.3620563
18591,0.28201538,medium,0.23565733,1.1357517,1.5405139
18592,0.3299067,high,0.29051915,0.9897242,5.0343695
18593,0.28457755,medium,0.23340045,1.1281372,2.053146
18594,0.2623446,low,0.21622375,1.0255408,2.9991753
18595,0.2071079,low,0.3470487,1.0301856,3.1784027
18596,0.35173458,high,0.24359722,1.0459183,4.185563
18597,0.2226718,low,0.24173565,1.0216975,4.552543
18598,0.29450446,medium,0.29386428,1.0345297,1.7425176
18599,0.31939673,high,0.19462277,0.99661297,4.449678
18600,0.26340598,low,0.3154821,1.0279267,1.8840791
18601,0.3015949,medium,0.28629702,1.0106755,3.2952008
18602,0.3145973,high,0.18079737,1.0441526,2.5714197
18603,0.29804003,medium,0.18966804,1.1470532,1.8412911
18604,0.27887774,medium,0.34323356,1.0172714,2.3505363
18605,0.35923654,high,0.2051856,1.012759,3.828564
18606,0.21363181,low,0.20132531,1.0425082,3.0574253
18607,0.32330883,high,0.20562938,1.0244461,3.418294
18608,0.30689788,medium,0.2860935,1.1152694,2.3876388
18609,0.2812686,medium,0.27871668,0.99050623,2.7444746
18610,0.19746822,low,0.32033783,1.0166245,3.1273437
18611,0.2775172,medium,0.35942134,1.0527419,2.43971
18612,0.2579767,low,0.4183977,1.0052863,4.331383
18613,0.33421224,high,0.43840098,1.019778,2.0719137
18614,0.24669278,low,0.26667014,1.0241324,4.2970862
18615,0.30096233,medium,0.15664682,1.0063167,4.2802854
18616,0.3480475,high,0.2231626,1.0071791,4.603816
18617,0.37687182,high,0.35605487,1.0013293,3.468013
18618,0.30353892,medium,0.17978945,1.0130254,4.320892
18619,0.23354465,low,0.24540746,1.0986072,1.6605715
18620,0.33613503,high,0.34150007,1.0113263,4.2516127
18621,0.26293832,low,0.24548624,1.0512174,2.5067816
18622,0.20009995,low,0.17476878,1.2170911,1.2506965
18623,0.24874777,low,0.20222348,1.1451586,3.0055523
18624,0.36344153,high,0.22571799,0.9985661,4.7268972
18625,0.24883401,low,0.27983615,0.9977348,4.400145
18626,0.34075814,high,0.14037369,1.0009459,3.514409
18627,0.3268612,high,0.2899248,1.0693762,1.9570247
18628,0.30549133,medium,0.29081437,0.991253,3.9352472
18629,0.28553504,medium,0.39890823,1.0233473,1.9518819
18630,0.21951103,low,0.39313832,1.1088389,2.356112
18631,0.23466325,low,0.22335139,1.0687759,2.7368991
18632,0.25582558,low,0.28829673,1.024242,2.8252695
18633,0.2780701,medium,0.48511705,1.0593704,3.0231783
18634,0.32458627,high,0.28258976,1.1389538,2.2675326
18635,0.34026986,high,0.19055538,1.0076342,4.2211113
18636,0.27029735,medium,0.45552737,1.0203998,4.086923
18637,0.26494598,medium,0.42195585,1.0085964,6.4507594
18638,0.22006154,low,0.25258812,0.9881421,3.9955096
18639,0.25578249,low,0.2266506,1.0176781,2.9664407
18640,0.28081596,medium,0.3856878,0.9916878,5.331428
18641,0.33371544,high,0.3226303,0.9919948,5.4187236
18642,0.22427768,low,0.30150646,1.0004506,4.4495807
18643,0.30538124,medium,0.09428378,1.0241045,3.2221196
18644,0.23980564,low,0.27985156,0.9936024,4.951934
18645,0.27043015,medium,0.61536384,0.99635595,5.0875373
18646,0.24616069,low,0.23465352,1.0323666,2.9164293
18647,0.29111207,medium,0.28213733,0.9858196,2.4658751
18648,0.2915058,medium,0.32597733,1.0650754,1.4871995
18649,0.25768048,low,0.42496368,1.1534053,1.6187961
18650,0.26982975,medium,0.2564043,1.0097522,2.010653
18651,0.32693428,high,0.52669233,1.0354427,4.654135
18652,0.33350998,high,0.23344143,1.0014843,4.1095114
18653,0.31931704,high,0.23607484,1.033456,4.307631
18654,0.37224454,high,0.27837417,0.9972347,4.017853
18655,0.32451093,high,0.23291941,0.99980325,5.116515
18656,0.2512099,low,0.2728139,0.9868019,4.133612
18657,0.23420954,low,0.25395435,0.9987804,2.7891243
18658,0.25165915,low,0.2095922,0.98740005,4.2438407
18659,0.32238585,high,0.25749552,0.99837893,4.449092
18660,0.2938547,medium,0.16521178,1.0102327,2.6730564
18661,0.22888035,low,0.41772753,1.0007526,3.411942
